,order_id,customer_id,product_name,brand,raw_weight,country,order_date,unit_price
1553,REC-134748,11048,organic oatmeal dark chocolate,unknown,22,united states,2024-03-09,10
1554,REC-949000,9092,dark  salted caramel vegan chocolate,raw halo,7,gb,2024-12-11,7
1555,REC-109016,8773,bonbons aux plantes,ricola,50,france,2025-04-24,17
1556,REC-618241,11518,briochettes aux ppites de chocolat au lait,maître jean pierre,500,france,2024-07-30,9
1557,REC-153948,10919,avoine chocolat,karéléa,150,france,2024-05-17,3
1558,REC-394009,6314,mini gaufres au chocolat au lait,lightbody,250,france,2025-01-10,12
1559,REC-237575,10631,haribo dragolo,unknown,750,france,2025-03-09,9
1560,REC-329651,11948,brunch bar raisin,cadbury,32,united kingdom,2024-07-26,15
1561,REC-709697,10882,cocktail sans sel ajout,carrefour,120,france,2025-11-27,21
1562,REC-506257,14183,harvest snaps lightly salted crispy baked veggie snacks,calbee,20,us,2024-09-16,15
1563,REC-204100,6302,oaties,nairn's,160,united kingdom,2024-09-30,10
1564,REC-235548,6150,graze cocoa vanilla,unknown,50,gb,2024-02-25,14
1565,REC-912543,5914,patatas fritas sabor campestre,hacendado,150,españa,2024-04-26,17
1566,REC-569021,8333,petit ourson guimauve,cemoi,170,france,2025-07-13,9
1567,REC-239025,6226,takis dragon sweet chilli,takis,92,germany,2025-01-20,17
1568,REC-260077,11755,skittles taste the rainbow fruits,mars,136,marokko,2024-07-12,3
1569,REC-365239,9505,oreo white protein bar,grenade,60,vereinigtes königreich,2024-12-26,1
1570,REC-826388,14165,rosemary crackers,tesco,185,united-kingdom,2025-08-02,12
1571,REC-817002,12841,oreo,unknown,43,india,2024-09-18,20
1572,REC-189159,13365,mini tartelettes,unknown,250,france,2025-12-15,13
1573,REC-970492,7139,crunchy cookies,kinder,8,frankreich,2024-08-31,4
1574,REC-613132,7615,cantuccini alle mandorle,italiamo,300,france,2025-03-21,11
1575,REC-857303,9481,pain dpices aux fruits,deluxe,400,france,2024-03-26,18
1576,REC-110909,14221,crackers apritif bl complet,heudebert,250,france,2025-02-19,22
1577,REC-792833,7940,excellence dark  cocoa,lindt,35,france,2025-04-01,1
1578,REC-220315,9356,zanzigliss g,haribo,300,france,2025-12-29,18
1579,REC-749948,9108,biscuits delacre cigarettes russes  g,delacre,200,france,2025-02-02,4
1580,REC-374713,13698,galette mas chocolat au lait,gerblé,124,france,2024-04-11,17
1581,REC-575108,8985,cake moeles,st michel,500,france,2025-02-01,9
1582,REC-282727,12865,lotus gaufres fourres cur fondant vergeoise g xp,lotus,310,belgium,2024-04-25,8
1583,REC-277635,6419,palets bretons spcialit de pontaven au beurre,carrefour,100,france,2024-10-28,16
1584,REC-722891,14870,madeleines moelleuses,carrefour,500,france,2024-06-16,12
1585,REC-480230,10572,biscuits sabls bio amandes citron paquet de g,u,200,frankrijk,2024-06-24,4
1586,REC-945761,12273,brioche tresse tranche ppites,pasquier,500,france,2025-08-10,12
1587,REC-397859,14018,biscuits rose de reims,maison fossier,250,france,2025-05-05,22
1588,REC-483281,6658,crackers emmental  pipas de calabaza,carrefour bio,200,france,2024-09-04,21
1589,REC-542499,14723,noisette,carrefour,125,belgique,2025-07-29,12
1590,REC-158707,10636,chips  la crevette,carrefour,75,france,2025-07-22,21
1591,REC-503962,5250,madeleines coquilles,marque repère,600,france,2024-02-18,8
1592,REC-134302,13349,chocolat noir dessert bio,bio village,200,france,2024-04-24,3
1593,REC-780500,11027,chocolat noir intense dgustation,alter eco,100,france,2025-12-16,7
1594,REC-262002,10387,chocolat au lait riz souffl,ethiquable,100,france,2025-12-18,21
1595,REC-760560,13477,balisto miel amandes x,balisto,185,autriche,2024-05-23,24
1596,REC-622940,9705,ptit dj  biscuits napps de chocolat au lait,bn,200,france,2024-10-04,16
1597,REC-459206,13428,mature cheddar  red onion flavour hand cooked crisps,tesco,150,united kingdom,2025-01-23,8
1598,REC-459551,7567,the original digestive,mcvitie's,400,france,2025-05-24,16
1599,REC-259772,13395,pipers lye cross cheddar  onion crisps,pipers,150,france,2025-01-24,12
1600,REC-461969,11039,browniz,moulin d'or,60,france,2025-05-28,22
1601,REC-594359,11238,bonbons ricola aux plantes,ricola,70,france,2025-01-19,17
1602,REC-680660,7317,choco moo,milka,200,france,2025-05-06,20
1603,REC-315527,11665,lufle alpenmilch,milka,100,germany,2025-02-18,3
1604,REC-708074,8505,riso su riso croccantezza integrale,galbusera,380,italy,2025-10-27,7
1605,REC-914960,7458,granetti integrali,barilla,280,frankreich,2025-11-07,24
1606,REC-600928,5117,cookies sin glten sin azcares aadidos,gullón,130,francuska,2026-01-23,16
1607,REC-328260,11900,chocotom,tom,190,france,2025-03-08,2
1608,REC-233927,7321,galleta mara integral,hacendado,800,españa,2025-12-16,8
1609,REC-726163,7852,matzos flame baked crackers,rakusen's of yorkshire,300,france,2024-07-17,9
1610,REC-582339,8517,croissants,unknown,8,united kingdom,2025-06-11,18
1611,REC-827812,7614,receta campesina,lay's,130,portugal,2025-08-21,15
1612,REC-767435,10890,sweet chilli crackers,rivercote,100,united kingdom,2025-05-15,19
1613,REC-705267,7516,galleta crocant con copos de avena zero,gullón,280,portugal,2025-08-08,14
1614,REC-339894,7647,g polka haribo,haribo,300,france,2024-07-19,12
1615,REC-568951,10854,scottish seeded oatcakes,aldi,250,united kingdom,2024-07-04,15
1616,REC-816569,13437,masala munch,kurkure,44,india,2024-04-06,17
1617,REC-250735,12035,cuquis,hacendado,80,españa,2025-01-14,23
1618,REC-757617,11889,lotus biscoff speculoos fourr  crme saveur vanille  g,lotus,150,belgium,2025-06-04,7
1619,REC-759596,14529,saracene,balocco,700,italia,2025-05-31,2
1620,REC-961108,6535,savane familial chocolat noir,brossard,310,france,2024-12-29,21
1621,REC-275926,8095,digestive zero azcares,gullón,2,españa,2025-03-26,19
1622,REC-177589,9352,finest sea salt and black pepper crisps,unknown,1,united kingdom,2025-12-29,19
1623,REC-445276,7810,trident peppermint flavor,trident,5,morocco,2024-09-07,12
1624,REC-272885,12736,tendre cur chocolat,bonne maman,300,francia,2025-09-26,9
1625,REC-692202,9000,mini cheddars original,jacob's,45,united kingdom,2024-10-03,12
1626,REC-948001,9616,cracker salati con lievito madre mulino bianco,mulino bianco,500,it:it,2025-03-08,21
1627,REC-848277,6455,cheese flavour potato snacks,walkers,6,france,2024-05-25,5
1628,REC-229671,6852,fingers,cadbury,20,france,2024-12-07,20
1629,REC-190698,10084,goldbren,haribo,175,deutschland,2024-10-01,5
1630,REC-321026,13459,barres de crales chocolat noir,crownfield,124,fr,2025-01-21,20
1631,REC-403580,13221,carrot cake bars,bear,4,gb,2024-12-12,3
1632,REC-687579,7812,roasted  salted peanuts,unknown,200,gb,2024-08-16,22
1633,REC-839107,14101,superfood oat bites cocoa  orange,lidl,4,gb,2024-04-14,6
1634,REC-551244,5829,leka gaufre,mecho,100,morocco,2025-08-15,14
1635,REC-901507,13405,dark chocolate nuts  sea salt,kind,14,spain,2025-01-06,23
1636,REC-771597,6545,kafferep aveia,ikea,600,france,2025-05-16,13
1637,REC-341113,8175,grandino ppites de chocolat  nougatine,sondey,200,france,2024-11-02,9
1638,REC-419021,9284,salsa dip medium,snack day,315,france,2024-04-01,24
1639,REC-574998,8815,barquette fraise,sondey,120,france,2024-08-30,3
1640,REC-365695,12545,vegetable crisps,crusti croc,100,france,2024-08-21,12
1641,REC-297142,10718,la barquette chocolat,lu,120,france,2024-08-17,10
1642,REC-505913,7430,nestle les recettes de latelier  carrs dgustation chocolat noir   g,unknown,210,france,2025-03-06,24
1643,REC-724380,11601,carrs noir noisette,côte d'or,200,belgique,2024-12-13,1
1644,REC-825001,8891,caramel feinherb,unknown,100,australia,2025-02-09,1
1645,REC-377355,14141,petits coeurs chococroc,lu,90,france,2024-07-05,15
1646,REC-722753,5763,croquant miel ssame,unknown,162,francia,2024-12-11,18
1647,REC-934813,6408,biscuit moelleux pomme saveur framboise,gerblé,138,france,2024-05-09,13
1648,REC-631616,9824,petit muffins,bonne maman,235,france,2024-05-28,22
1649,REC-228167,5689,cookies nougatine  g,chabrior,200,france,2024-10-24,2
1650,REC-483798,12116,tubo sticks  bretzels,bouton d'or,300,france,2025-02-22,3
1651,REC-272517,5737,tuiles got crme et oignon bote de g,u,170,france,2024-10-12,21
1652,REC-123614,11404,cleri rmoulade  la moutarde  lancienne,pierre martinet,300,france,2025-08-29,7
1653,REC-156736,13402,la gourmande,intersnack,120,france,2024-07-02,7
1654,REC-658399,6968,tartines craquantes bio cacao,ekibio,160,belgium,2025-08-16,5
1655,REC-919466,10133,chocolat noir  bio,kaoka,100,france,2025-08-17,18
1656,REC-107465,6265,petitbeurre bio,bio village,150,france,2025-07-14,12
1657,REC-860847,14432,speculoos sans sucres,karéléa,250,france,2024-06-07,2
1658,REC-659596,6768,gaufrettes chocolat,jardin bio,200,france,2024-04-09,18
1659,REC-323342,11321,kitkat  fingers barre au chocolat au lait,nestlé,41,france,2024-06-20,12
1660,REC-167820,12390,mr tom peanuts in caramel,mr. tom,40,francia,2026-01-17,24
1661,REC-938275,13212,mms erdnuss,m&m's,220,france,2024-06-17,12
1662,REC-923677,8000,butter broiche rolls,tesco,256,france,2025-01-10,4
1663,REC-447844,10815,speculoos original format familial,lotus,750,united kingdom,2025-10-08,10
1664,REC-456435,12920,mms biscuit,m&m's,198,france,2024-12-26,23
1665,REC-586240,7023,chocolat villars noir  sans sucre ajout g,villars,100,france,2024-07-11,2
1666,REC-540364,12641,chocolat noir pour prparation ptissire,nestlé,205,belgique,2024-11-11,12
1667,REC-164984,13783,granola cur extra moelleux chocolat,granola,312,france,2026-01-19,17
1668,REC-104497,10449,happy cow,milka,100,austria,2025-11-01,8
1669,REC-345618,11285,barritas con protenas sabor coco y chocolate,enervit,120,francia,2024-11-14,23
1670,REC-976212,12982,grand italia pesto alla genovese,grand' italia,185,belgium,2024-06-26,6
1671,REC-503614,7543,cracker integrali,unknown,500,france,2025-03-11,12
1672,REC-931430,11719,peak fish crackers g,gullón,250,francia,2025-05-26,24
1673,REC-677236,8127,mary trini,excelo,300,france,2024-10-17,15
1674,REC-424351,13391,crunchy toffee popcorn,butterkist,170,france,2025-01-07,12
1675,REC-976121,10888,brioche tresse aux perles de sucre,unknown,450,france,2024-05-04,22
1676,REC-140088,6229,dark chocolate nut,be kind protein,50,finland,2025-12-03,6
1677,REC-156633,14488,kanel gifflar,pågen,300,denmark,2024-09-02,8
1678,REC-304894,14217,biscuits charcuterie chorizo,michel et augustin,90,france,2024-07-13,3
1679,REC-108252,7792,nut bar cashew pumpkin raisin,2 keep natural bites,3,france,2024-05-29,18
1680,REC-361896,13440,caramelised biscuits,unknown,250,united kingdom,2024-09-29,17
1681,REC-219709,6125,cuor di mela mulino bianco,mulino bianco,300,italia,2025-08-19,15
1682,REC-487590,8703,petit beurre,bé,300,morocco,2025-11-29,1
1683,REC-869438,8820,biscuits  lavoine complte et aux ppites chocolat bio g,u,130,france,2024-09-14,21
1684,REC-291132,6561,citron mlisse,ricola,52,france,2024-11-21,10
1685,REC-310269,12291,curly donut,vico,160,fr,2024-10-20,22
1686,REC-988097,9048,nutella biscuits,nutella,207,francia,2024-12-28,5
1687,REC-659979,8038,ses,aldi,125,deutschland,2024-07-02,8
1688,REC-649280,5245,crunchy peanut butter,clif bar,68,france,2025-08-05,1
1689,REC-254398,6320,brioche muffin bio x  g blg,la boulangère,250,france,2024-05-07,2
1690,REC-225569,5090,smooth milk,galaxy,100,united kingdom,2025-02-25,12
1691,REC-729133,11616,barre cranberry,raw bar,3,france,2024-03-07,12
1692,REC-953041,14483,raw bar salted caramel flavour,unknown,3,netherlands,2025-03-11,7
1693,REC-275994,12852,cigarettes russes,delacre,230,france,2025-04-24,12
1694,REC-466325,9066,original popcorn,skinnypop,18,france,2024-06-22,12
1695,REC-156725,9388,bolachas recheadas framboesa,sondey,300,france,2024-12-01,2
1696,REC-880936,9674,edelrahmganzemandel,fin carré,200,francia,2025-02-27,17
1697,REC-971006,5414,salsa mexicana style spicy dip,unknown,315,união europeia,2025-12-15,12
1698,REC-187810,5476,chocolat noir,fin carré,2,belgique,2024-10-24,7
1699,REC-816720,6080,taboul au poulet,saladinettes,500,france,2024-10-18,8
1700,REC-726190,5795,cookies trois chocolats,sondey,200,frankreich,2024-08-09,20
1701,REC-979947,6641,bio knckebrot,grafschafter,200,frança,2024-02-23,23
1702,REC-362815,10145,milk chocolate lidl,unknown,12,france,2025-11-30,5
1703,REC-542248,10441,mikado chocolat noir,lu,75,belgium,2025-06-01,12
1704,REC-140403,7804,crme caramel,nestlé,400,france,2025-06-27,20
1705,REC-103766,8581,extra velout blanc,unknown,100,australia,2024-04-19,22
1706,REC-603717,10188,biscuits got chocolat,bn,590,france,2025-04-16,15
1707,REC-775875,5503,haricots happy life,haribo,275,belgium,2025-07-01,15
1708,REC-368603,7270,lays ds bugles got nature format familial,lays,150,france,2024-07-03,7
1709,REC-459837,5466,gerbl sans sucres gnoise chocolat saveur framboise,gerblé,140,france,2025-06-22,4
1710,REC-185395,12017,galletas de arroz inflado rellenas de chocolate y avellana,carrefour bio,6,belgique,2025-10-24,18
1711,REC-722702,7352,vitality figue,carrefour,200,france,2025-07-05,11
1712,REC-156182,14156,crackers emmental et graines de courge x  bio,chabrior,200,france,2024-03-02,9
1713,REC-898285,7317,les palets recette  la madeleine,carrefour,125,belgium,2025-04-20,2
1714,REC-788835,10520,bizcocho con fruta,carrefour,300,france,2024-04-16,20
1715,REC-306066,12047,cuillers  ptisserie aux ufs frais,marque repère,300,france,2024-04-20,19
1716,REC-979302,6302,crackers peautres  graines,bio village,200,france,2024-09-04,6
1717,REC-554475,12913,chocolat lait commerce quitable,ethiquable,100,france,2024-06-11,15
1718,REC-697206,5837,chocolat lait nature tendre et fondant,ethiquable,100,france,2025-01-14,1
1719,REC-533513,14506,lotto classic snack,best foods,80,france,2024-11-18,15
1720,REC-567009,7480,halbbitter,ritter sport,100,österreich,2025-11-13,11
1721,REC-567580,8617,milka noisette,milka,100,austria,2024-07-25,14
1722,REC-545790,5940,fromage emmental  graines de courges,dr. karg's,200,france,2024-04-12,18
1723,REC-570729,14209,balisto fruits des bois x,balisto,185,france,2024-07-17,4
1724,REC-633408,5812,digestives dark chocolate,mcvitie's,266,france,2024-09-17,10
1725,REC-686110,14796,mango  chilli chutney poppadoms,walkers,82,france,2025-07-07,12
1726,REC-225043,10065,cashew cookie fruit  nut bar,nakd,35,royaume-uni,2025-02-01,21
1727,REC-210223,11335,pure fruit yoyo raspberry,bear,20,czech republic,2024-08-09,3
1728,REC-652519,12167,ambassadeur,bimo,100,algérie,2024-10-13,13
1729,REC-633648,6875,g ricola alpin fresh,ricola,50,france,2024-12-22,20
1730,REC-312716,5536,calendrier de lavent au chocolat,unknown,184,france,2025-01-16,10
1731,REC-575359,12614,mini,chips ahoy!,160,francia,2024-02-22,11
1732,REC-620872,9342,huesitos original,valor,10,francia,2025-01-11,5
1733,REC-679794,6751,canadian maple syrup,nature valley,40,united-kingdom,2024-10-22,12
1734,REC-341686,8799,tortas de aceite,inés rosales,180,españa,2025-10-18,11
1735,REC-527915,8239,cheetos big chipito saveur fromage,cheetos,100,france,2025-02-12,9
1736,REC-255561,12611,freshmint,frezzh,50,france,2025-12-07,4
1737,REC-753335,10200,pop corn sweet,butterkist,100,united kingdom,2025-07-30,19
1738,REC-361794,7041,g poulain pralinoise,unknown,180,france,2024-06-07,14
1739,REC-225051,9130,patatas fritas,leader chips,100,morocco,2024-08-11,18
1740,REC-478830,7211,mentos pure fresh,mentos,30,france,2024-02-26,7
1741,REC-573586,11267,moser roth chocolate,moser roth,5,gb,2025-11-04,13
1742,REC-152690,9291,sweet sriracha chilli lentil chips,proper,85,verenigd koninkrijk,2024-04-06,22
1743,REC-773512,5099,,златна добруджа,250,bulgaria,2024-05-06,12
1744,REC-284541,12098,nestle latelier tablette chocolat noir myrtilles amandes  g,nestlé,170,france,2025-06-23,21
1745,REC-102364,12622,petits beurre,jardin bio,150,france,2026-01-02,4
1746,REC-763991,13830,peanut butter dark chocolate,be kind,40,finland,2024-05-15,8
1747,REC-634524,6875,wheat thins  whole grain,mondelez,8,united states,2026-01-28,11
1748,REC-965546,12125,biscuits fourrs got chocolat au lait,bn,285,france,2025-05-04,7
1749,REC-485266,11353,corn thins,sainsburys,180,united states,2025-09-20,15
1750,REC-183187,10686,sour cream  chive flavour rice and corn snack,snack a jacks,5,gb,2025-03-06,9
1751,REC-115792,10227,le petiy biscotte crunchy cinnamon and brown sugar biscuits,lu,200,gb,2024-10-09,12
1752,REC-974262,10923,biscuits fourrs  la noisettes et cacao sans sucre,gerblé,180,fr,2025-10-31,24
1753,REC-258516,7471,chocolate negro,nestlé,115,spain,2024-02-08,19
1754,REC-603778,10415,mint,skinny whip,5,ireland,2025-01-27,6
1755,REC-896377,8111,manomasa,manomasa,140,ireland,2025-05-10,24
1756,REC-275442,11970,lively lemon oat boosts,graze,50,gb,2025-10-25,21
1757,REC-478281,7753,bourbon,britannia,60,india,2025-01-14,1
1758,REC-729722,12587,sour shox,unknown,140,united kingdom,2024-06-01,21
1759,REC-227428,11032,pick up original,pick up!,140,united kingdom,2025-01-09,19
1760,REC-909357,7507,marb dorada  azcares aadidos,artiach,400,marruecos,2024-03-20,21
1761,REC-818715,5326,cookies chocolat noir,céliane,150,frankreich,2024-03-31,12
1762,REC-905023,9008,shortbread highlanders,walkers,200,france,2024-11-18,13
1763,REC-505546,14834,ritz crackers the original,mondelez international,13,united states,2024-06-04,15
1764,REC-224219,5041,panda liquorice,panda,32,france,2024-12-27,6
1765,REC-863013,10937,cookies aux ppites de chocolat,unknown,200,france,2024-10-17,3
1766,REC-920009,5794,bnnuts twinuts original,unknown,150,france,2024-05-23,20
1767,REC-412474,12679,cocottes chocolat et graines bio,st michel,140,france,2024-07-12,11
1768,REC-777724,14715,madeleines moelleuses,st michel,250,france,2025-06-14,23
1769,REC-387941,5781,galettes au bon beurre,st michel,208,france,2024-05-10,21
1770,REC-384511,5290,mini brioches tresses,harris,210,france,2024-09-03,9
1771,REC-268081,11735,crackers espelta  semillas,carrefour bio,200,france,2024-05-17,12
1772,REC-940034,12487,coleslaw,monique ranou,300,france,2024-08-28,7
1773,REC-757456,13566,gaufres fourrage au miel  bio,chabrior,175,france,2025-11-27,7
1774,REC-409619,9761,cookies tout chocolat,carrefour,200,belgium,2026-01-31,18
1775,REC-439800,6255,noir noisettes entieres,carrefour extra,200,belgium,2025-06-30,14
